"DateTime","Powerica_Charbara-GJ Pos 001 (10-Minute Capacity Factor (%))","Powerica_Charbara-GJ Pos 001 (10-Minute Generation (kWh))","Powerica_Charbara-GJ Pos 001 (10-Minute Machine Availability (%))","Timezone"
"2019-08-12 00:00:00","69.57","231.9","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 00:10:00","63.69","212.32","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 00:20:00","67.96","226.55","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 00:30:00","58.21","194.02","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 00:40:00","59.51","198.35","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 00:50:00","68.74","229.13","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 01:00:00","56.05","186.83","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 01:10:00","59.72","199.05","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 01:20:00","54.29","180.97","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 01:30:00","50.6","168.65","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 01:40:00","58.6","195.35","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 01:50:00","61.39","204.63","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 02:00:00","59.46","198.18","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 02:10:00","44.99","149.97","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 02:20:00","43.62","145.4","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 02:30:00","57.49","191.62","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 02:40:00","65.28","217.6","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 02:50:00","68.6","228.67","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 03:00:00","68.4","228.02","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 03:10:00","33.01","110.02","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 03:20:00","33.28","110.95","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 03:30:00","37.28","124.28","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 03:40:00","37.17","123.88","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 03:50:00","41.56","138.53","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 04:00:00","36.42","121.4","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 04:10:00","28.19","93.97","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 04:20:00","23.14","77.12","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 04:30:00","18.24","60.8","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 04:40:00","18.85","62.85","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 04:50:00","25.74","85.78","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 05:00:00","30.02","100.08","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 05:10:00","24.08","80.28","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 05:20:00","26.22","87.38","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 05:30:00","21.42","71.42","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 05:40:00","23.63","78.75","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 05:50:00","44.46","148.2","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 06:00:00","28.58","95.25","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 06:10:00","29.58","98.62","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 06:20:00","32.67","108.88","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 06:30:00","39.69","132.3","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 06:40:00","40.46","134.87","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 06:50:00","31.75","105.85","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 07:00:00","38.1","127","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 07:10:00","29.01","96.7","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 07:20:00","26.53","88.43","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 07:30:00","25.19","83.97","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 07:40:00","36.97","123.25","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 07:50:00","28.28","94.28","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 08:00:00","18.22","60.73","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 08:10:00","23.95","79.83","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 08:20:00","21.72","72.4","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 08:30:00","25.39","84.63","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 08:40:00","29.17","97.23","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 08:50:00","34.4","114.65","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 09:00:00","32.9","109.68","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 09:10:00","41.81","139.37","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 09:20:00","41.42","138.07","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 09:30:00","61.53","205.12","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 09:40:00","54.87","182.9","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 09:50:00","58.46","194.85","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 10:00:00","57.78","192.6","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 10:10:00","42.15","140.52","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 10:20:00","53.19","177.32","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 10:30:00","66.18","220.6","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 10:40:00","67.36","224.52","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 10:50:00","51.26","170.87","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 11:00:00","51.22","170.73","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 11:10:00","45.73","152.43","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 11:20:00","54.47","181.55","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 11:30:00","42.28","140.93","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 11:40:00","48.62","162.05","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 11:50:00","47.11","157.03","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 12:00:00","52.26","174.18","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 12:10:00","52.51","175.03","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 12:20:00","41.42","138.07","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 12:30:00","37.06","123.55","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 12:40:00","38.42","128.08","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 12:50:00","34.87","116.22","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 13:00:00","38.62","128.72","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 13:10:00","39.98","133.27","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 13:20:00","37.24","124.12","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 13:30:00","41.4","138","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 13:40:00","29.05","96.83","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 13:50:00","36.12","120.4","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 14:00:00","24.24","80.8","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 14:10:00","31.98","106.58","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 14:20:00","23.87","79.57","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 14:30:00","27.98","93.27","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 14:40:00","29.17","97.25","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 14:50:00","28.59","95.3","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 15:00:00","32.17","107.25","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 15:10:00","24.84","82.8","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 15:20:00","24.42","81.38","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 15:30:00","39.44","131.45","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 15:40:00","39.35","131.18","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 15:50:00","33.83","112.77","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 16:00:00","36.26","120.87","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 16:10:00","33.64","112.13","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 16:20:00","29.97","99.9","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 16:30:00","43.04","143.48","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 16:40:00","45.01","150.03","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 16:50:00","33.29","110.98","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 17:00:00","39.35","131.18","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 17:10:00","31.6","105.35","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 17:20:00","28.83","96.08","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 17:30:00","32.97","109.9","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 17:40:00","35.78","119.25","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 17:50:00","31.38","104.6","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 18:00:00","51.58","171.93","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 18:10:00","38.05","126.83","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 18:20:00","50.47","168.25","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 18:30:00","52.56","175.18","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 18:40:00","54.55","181.83","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 18:50:00","65.36","217.85","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 19:00:00","62.82","209.4","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 19:10:00","44.83","149.43","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 19:20:00","57.26","190.87","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 19:30:00","59.9","199.68","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 19:40:00","54.26","180.85","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 19:50:00","57.42","191.42","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 20:00:00","44.27","147.57","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 20:10:00","48.59","161.97","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 20:20:00","36.47","121.58","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 20:30:00","30.14","100.47","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 20:40:00","25.24","84.12","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 20:50:00","24.49","81.62","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 21:00:00","37.24","124.13","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 21:10:00","43.41","144.7","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 21:20:00","36.19","120.65","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 21:30:00","43.94","146.48","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 21:40:00","57.1","190.33","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 21:50:00","45.74","152.47","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 22:00:00","36.22","120.72","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 22:10:00","36.26","120.87","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 22:20:00","30.42","101.38","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 22:30:00","27.02","90.07","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 22:40:00","38.16","127.2","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 22:50:00","29.68","98.95","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 23:00:00","32.11","107.03","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 23:10:00","38.51","128.37","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 23:20:00","41.53","138.43","0","Asia/Kolkata (GMT+5:30)"
"2019-08-12 23:30:00","40.24","134.13","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 23:40:00","51.42","171.4","100","Asia/Kolkata (GMT+5:30)"
"2019-08-12 23:50:00","64.56","215.18","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 00:00:00","66.79","222.65","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 00:10:00","63.85","212.85","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 00:20:00","23.1","77","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 00:30:00","29.73","99.08","0","Asia/Kolkata (GMT+5:30)"
"2019-08-13 00:40:00","33.99","113.32","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 00:50:00","42.54","141.8","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 01:00:00","41.51","138.38","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 01:10:00","33.53","111.75","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 01:20:00","32.12","107.07","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 01:30:00","41.33","137.75","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 01:40:00","44.4","148.02","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 01:50:00","39.79","132.65","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 02:00:00","43.59","145.3","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 02:10:00","40.31","134.38","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 02:20:00","43.65","145.5","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 02:30:00","28.24","94.12","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 02:40:00","21.02","70.08","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 02:50:00","41.3","137.67","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 03:00:00","39.33","131.08","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 03:10:00","44.54","148.47","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 03:20:00","37.21","124.02","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 03:30:00","42.44","141.47","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 03:40:00","49.83","166.1","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 03:50:00","55.99","186.65","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 04:00:00","55.18","183.93","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 04:10:00","66.01","220.03","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 04:20:00","75","249.98","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 04:30:00","72.43","241.43","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 04:40:00","80.57","268.55","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 04:50:00","69.07","230.23","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 05:00:00","62.15","207.15","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 05:10:00","52.31","174.37","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 05:20:00","44.44","148.13","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 05:30:00","37.77","125.9","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 05:40:00","35.21","117.35","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 05:50:00","27.63","92.1","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 06:00:00","25.3","84.33","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 06:10:00","25.69","85.63","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 06:20:00","19.67","65.55","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 06:30:00","21.34","71.15","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 06:40:00","18.75","62.5","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 06:50:00","14.51","48.35","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 07:00:00","17.18","57.27","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 07:10:00","20.42","68.05","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 07:20:00","25.33","84.45","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 07:30:00","18.49","61.62","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 07:40:00","13.62","45.4","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 07:50:00","9.73","32.45","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 08:00:00","9.96","33.2","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 08:10:00","11.9","39.67","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 08:20:00","11.07","36.9","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 08:30:00","14.22","47.38","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 08:40:00","19.82","66.07","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 08:50:00","11.74","39.13","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 09:00:00","21.9","72.98","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 09:10:00","28.17","93.92","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 09:20:00","23.74","79.12","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 09:30:00","30.65","102.17","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 09:40:00","28.74","95.78","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 09:50:00","29.89","99.62","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 10:00:00","42.11","140.37","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 10:10:00","56.68","188.93","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 10:20:00","49.21","164.02","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 10:30:00","48.22","160.73","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 10:40:00","44.61","148.7","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 10:50:00","48.6","162.02","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 11:00:00","58.65","195.52","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 11:10:00","72.06","240.18","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 11:20:00","66.75","222.5","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 11:30:00","60.06","200.22","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 11:40:00","51.94","173.15","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 11:50:00","55.6","185.35","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 12:00:00","58.24","194.15","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 12:10:00","45.74","152.48","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 12:20:00","35.24","117.48","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 12:30:00","36.28","120.93","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 12:40:00","34.79","115.98","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 12:50:00","44.62","148.73","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 13:00:00","53.24","177.47","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 13:10:00","33.78","112.6","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 13:20:00","46.22","154.08","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 13:30:00","58.19","193.98","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 13:40:00","59.92","199.73","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 13:50:00","65.02","216.73","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 14:00:00","54.61","182.03","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 14:10:00","52.5","175","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 14:20:00","55.29","184.3","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 14:30:00","52.35","174.5","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 14:40:00","40.15","133.82","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 14:50:00","38.54","128.48","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 15:00:00","34.42","114.72","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 15:10:00","34.01","113.35","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 15:20:00","46.06","153.52","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 15:30:00","52.21","174.03","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 15:40:00","50.4","167.98","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 15:50:00","38.59","128.63","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 16:00:00","33.31","111.03","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 16:10:00","49.76","165.88","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 16:20:00","29.21","97.37","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 16:30:00","29.76","99.22","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 16:40:00","31.38","104.58","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 16:50:00","39.67","132.22","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 17:00:00","40.06","133.53","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 17:10:00","36.16","120.53","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 17:20:00","31.26","104.22","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 17:30:00","38.59","128.63","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 17:40:00","41.31","137.7","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 17:50:00","43.41","144.7","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 18:00:00","36.62","122.05","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 18:10:00","32.47","108.25","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 18:20:00","38.99","129.97","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 18:30:00","51.35","171.15","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 18:40:00","52.08","173.58","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 18:50:00","38.03","126.77","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 19:00:00","45.4","151.32","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 19:10:00","38.82","129.4","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 19:20:00","42.86","142.87","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 19:30:00","33.78","112.62","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 19:40:00","34.72","115.73","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 19:50:00","40.01","133.37","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 20:00:00","32.83","109.43","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 20:10:00","34.99","116.65","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 20:20:00","40.29","134.3","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 20:30:00","49.94","166.45","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 20:40:00","38.9","129.65","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 20:50:00","33.76","112.53","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 21:00:00","37.01","123.35","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 21:10:00","32.69","108.97","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 21:20:00","39.94","133.12","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 21:30:00","38.56","128.52","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 21:40:00","35.31","117.72","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 21:50:00","30.09","100.32","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 22:00:00","30.56","101.85","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 22:10:00","29.01","96.7","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 22:20:00","33.48","111.6","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 22:30:00","25.11","83.7","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 22:40:00","33.62","112.05","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 22:50:00","41.5","138.33","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 23:00:00","50.09","166.97","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 23:10:00","44.43","148.1","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 23:20:00","27","89.98","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 23:30:00","22.9","76.32","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 23:40:00","20.2","67.33","100","Asia/Kolkata (GMT+5:30)"
"2019-08-13 23:50:00","16.11","53.72","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 00:00:00","17.69","58.98","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 00:10:00","14.31","47.68","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 00:20:00","15.43","51.42","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 00:30:00","9.63","32.1","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 00:40:00","8.44","28.13","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 00:50:00","13.43","44.77","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 01:00:00","13.18","43.93","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 01:10:00","14.15","47.15","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 01:20:00","19.59","65.3","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 01:30:00","18.52","61.73","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 01:40:00","15.17","50.57","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 01:50:00","13.43","44.75","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 02:00:00","13.55","45.17","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 02:10:00","13.82","46.07","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 02:20:00","14.06","46.88","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 02:30:00","15.04","50.13","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 02:40:00","18.26","60.87","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 02:50:00","19.69","65.65","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 03:00:00","23.42","78.08","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 03:10:00","27.82","92.73","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 03:20:00","30.24","100.8","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 03:30:00","28.49","94.97","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 03:40:00","27.64","92.13","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 03:50:00","25.41","84.7","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 04:00:00","31.95","106.5","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 04:10:00","36.51","121.72","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 04:20:00","42.9","143","100","Asia/Kolkata (GMT+5:30)"
